SchulNr;Regschl;ABez1;ABez2;ABez3;PLZ;Ort;Strasse;TelVorw;Telefon;FaxVorw;Fax;ModemVorw;Modem;SF;OeffPri;KurzBez;SchBetrSchl;SchBetrSchlDatum;ArtderTraegerschaft;SchultraegerNr;Schulgliederung;Schulart;Ganztagsbetrieb;FSP;Verbund;Bus;Fachberater;FachberHauptamtl;TelNrDBSalt;RP;Email;URL;CD;Stift;OGTS;SELB;Internat;InternatPlaetze;SMail;SportImAbi;Tal;KonKop;KoRe;KoHo
"167599";"370004";"Cornelius-Burgh-Gymnasium";"der Stadt Erkelenz";"Gymn. m. zweispr. deutsch-englischem Zug";"41812";"Erkelenz";"Schulring 4";"02431";"4001/2";"02431";"77061";null;null;"20";"1";"Erkelenz, Gym Cornelius-Burgh-Gymnasium";1;"19730801";"06";"13572";null;"";"1";" ";"0";"0";null;null;null;" ";"167599@schule.nrw.de";"http://www.cbg-erkelenz.de";1;0;"0";"0";"0";0;null;"0";"0";"0";311418;5662330
"167605";"370004";"Cusanus-Gymnasium";"";"";"41812";"Erkelenz";"Schulring 6";"02431";"70025";"02431";"81961";null;null;"20";"1";"Erkelenz, Gym Cusanus";1;"19730801";"06";"13572";null;"";"0";" ";"0";"0";null;null;null;" ";"167605@schule.nrw.de";"http://www.cusanus-gymnasium.eu";1;0;"0";"0";"0";0;null;"0";"0";"0";311483;5662435
"167629";"370012";"Bischöfliches Gymnasium St. Ursula";"Priv. Gymnasium für Jungen und Mädchen";"";"52511";"Geilenkirchen";"Markt 1";"02451";"8045";"02451";"65316";null;null;"20";"2";"Geilenkirchen, Gym St. Ursula";1;"19730801";"51";"71237";null;"";"0";" ";"0";"0";null;null;null;" ";"167629@schule.nrw.de";"http://www.st-ursula-gk.de";1;0;"0";"0";"0";0;null;"0";"0";"0";297936;5649732
"167630";"370016";"Kreisgymnasium";"";"";"52525";"Heinsberg";"Linderner Str. 30";"02452";"96440";"02452";"964429";null;null;"20";"1";"Heinsberg, Gym Kreisgymnasium";1;"19730801";"04";"10558";null;"";"1";" ";"0";"0";null;null;null;" ";"167630@schule.nrw.de";"http://www.kreisgymnasium-heinsberg.de";1;0;"0";"0";"0";0;null;"0";"0";"0";296571;5660201
"167642";"370020";"Städt. Gymnasium";"";"";"41836";"Hückelhoven";"Hartlepooler Platz 10";"02433";"4460530";"02433";"44605329";null;null;"20";"1";"Hückelhoven, Gym Hartlepooler Str.";1;"19730801";"06";"13614";null;"";"1";" ";"0";"0";null;null;null;" ";"167642@schule.nrw.de";"http://www.gymnasium-hueckelhoven.de";1;0;"0";"0";"0";0;null;"0";"0";"0";305556;5659583
"167654";"370028";"Carolus-Magnus-Gymnasium";"Städt. Gymnasium Übach-Palenberg";"";"52531";"Übach-Palenberg";"Comeniusstr. 14";"02451";"93120";"02451";"931292";null;null;"20";"1";"Übach-Palenberg, Gym Carolus-Magnus";1;"19730801";"06";"13640";null;"";"0";" ";"0";"0";null;null;null;" ";"167654@schule.nrw.de";"http://www.carolus-magnus-gymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"0";296804;5644810
"167666";"554008";"Priv. Bischöfliches St. Josef-Gymnasium";"Staatl. anerkannte Ersatzschule";"- Sekundarstufen I und II -";"46399";"Bocholt";"Hemdener Weg 19";"02871";"34000";"";"";null;null;"20";"2";"Bocholt, Gym St. Josef";1;"19730801";"51";"71304";null;"";"0";" ";"0";"0";null;null;null;" ";"167666@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";335626;5746526
"167678";"554008";"St.-Georg-Gymnasium Bocholt";"Städtisches Ganztagsgymnasium";"";"46399";"Bocholt";"Adenauerallee 1";"02871";"2391480";"02871";"23914825";null;null;"20";"1";"Bocholt, Gym St.-Georg-Gymnasium Bocholt";1;"19730801";"06";"10200";null;"";"1";" ";"0";"0";null;null;null;" ";"167678@schule.nrw.de";"http://www.st-georg-gymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"0";335744;5746262
"167680";"554008";"Mariengymnasium";"Städt. Gymnasium";"für Jungen und Mädchen";"46395";"Bocholt";"Schleusenwall 1";"02871";"216070";"02871";"2160740";null;null;"20";"1";"Bocholt, Gym Marien";1;"19730801";"06";"10200";null;"";"0";" ";"0";"0";null;null;null;" ";"167680@schule.nrw.de";"http://www.mariengymnasium-bocholt.de";1;0;"0";"0";"0";0;null;"0";"0";"0";335388;5745726
"167691";"512000";"Städt. Josef-Albers-Gymnasium";"";"";"46236";"Bottrop";"Zeppelinstr. 20";"02041";"706420";"02041";"7064260";null;null;"20";"1";"Bottrop, Gym Josef-Albers";1;"19730801";"03";"10212";null;"";"0";" ";"0";"0";null;null;null;" ";"167691@schule.nrw.de";"http://www.jag-bottrop.de";1;0;"0";"0";"0";0;null;"0";"0";"0";355594;5709498
"167708";"512000";"Städt. Heinrich-Heine-Gymnasium";"";"";"46236";"Bottrop";"Gustav-Ohm-Str. 65";"02041";"182580";"02041";"1825820";null;null;"20";"1";"Bottrop, Gym Heinrich-Heine";1;"19730801";"03";"10212";null;"";"0";" ";"0";"0";null;null;null;" ";"167708@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";355246;5710235
"167710";"512000";"Vestisches Gymnasium";"Städt. Gymnasium für Jungen und Mädchen";"Sekundarstufen I u. II";"46244";"Bottrop";"Schulstr. 25";"02045";"959100";"02045";"9591033";null;null;"20";"1";"Bottrop, Gym Vestisches";1;"19730801";"03";"10212";null;"";"0";" ";"0";"0";null;null;null;" ";"167710@schule.nrw.de";"http://www.vestisches-gymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"0";355932;5719311
"167721";"513000";"Städt. Leibniz-Gymnasium";"";"";"45894";"Gelsenkirchen";"Breddestr. 21";"0209";"3864640";"0209";"386464200";null;null;"20";"1";"Gelsenkirchen, Gym Leibniz";1;"19730801";"03";"10224";null;"";"0";" ";"0";"0";null;null;null;" ";"167721@schule.nrw.de";"http://www.leibniz-gymnasium.net";1;0;"0";"0";"0";0;null;"0";"0";"1";365232;5715640
"167733";"513000";"Carl-Friedrich-Gauß-Gymnasium";"der Stadt Gelsenkirchen";"- Sekundarstufen I und II -";"45888";"Gelsenkirchen";"Hammerschmidtstr. 13";"0209";"3894870";"0209";"38948720";null;null;"20";"1";"Gelsenkirchen, Gym Carl-Friedrich-Gauß";1;"19730801";"03";"10224";null;"";"0";" ";"0";"0";null;null;null;" ";"167733@schule.nrw.de";"http://www.gauss-gymnasium-ge.de";1;0;"0";"0";"0";0;null;"0";"0";"0";368956;5708806
"167745";"513000";"Städt. Max-Planck-Gymnasium";"";"";"45894";"Gelsenkirchen";"Goldbergstr. 91";"0209";"402392510";"0209";"402392579";null;null;"20";"1";"Gelsenkirchen, Gym Max-Planck";1;"19730801";"03";"10224";null;"";"0";" ";"0";"0";null;null;null;" ";"167745@schule.nrw.de";"http://www.mpg-ge.de";1;0;"0";"0";"0";0;null;"1";"0";"0";365987;5716132
"167757";"513000";"Annette-von-Droste-Hülshoff-Gymnasium";"Städt. Gymnasium";"";"45894";"Gelsenkirchen";"Goldbergstr. 93";"0209";"38645-0";"0209";"38645200";null;null;"20";"1";"Gelsenkirchen, Gym von-Droste-Hülshoff";1;"19730801";"03";"10224";null;"";"0";" ";"0";"0";null;null;null;" ";"167757@schule.nrw.de";"http://www.avdge.de";1;0;"0";"0";"0";0;null;"0";"0";"0";365895;5716247
"167770";"513000";"Städt. Ricarda-Huch-Gymnasium";"";"";"45888";"Gelsenkirchen";"Schultestr. 50";"0209";"957000";"0209";"95700200";null;null;"20";"1";"Gelsenkirchen, Gym Ricarda-Huch";1;"19730801";"03";"10224";null;"";"1";" ";"0";"0";null;null;null;" ";"167770@schule.nrw.de";"http://www.rhg-ge.de";1;0;"0";"0";"0";0;null;"0";"1";"0";368540;5708557
"167782";"513000";"Städt. Grillo-Gymnasium";"";"";"45879";"Gelsenkirchen";"Hauptstr. 60";"0209";"94767-0";"0209";"94767200";null;null;"20";"1";"Gelsenkirchen, Gym Grillo";1;"19730801";"03";"10224";null;"";"1";" ";"0";"0";null;null;null;" ";"167782@schule.nrw.de";"http://www.Grillo-Gymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"1";368145;5708596
"167794";"513000";"Städt. Schalker Gymnasium";"";"";"45881";"Gelsenkirchen";"Liboriusstr. 103";"0209";"37781610";"0209";"37781620";null;null;"20";"1";"Gelsenkirchen, Gym Schalker";1;"19730801";"03";"10224";null;"";"0";" ";"0";"0";null;null;null;" ";"167794@schule.nrw.de";"http://www.schalker-gymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"0";368101;5709136
"167800";"562014";"Städt. Riesener-Gymnasium";"";"";"45964";"Gladbeck";"Schützenstr. 23";"02043";"975611";"02043";"975620";null;null;"20";"1";"Gladbeck, Gym Riesener-Gymnasium";1;"19730801";"06";"10236";null;"";"0";" ";"0";"0";null;null;null;" ";"167800@schule.nrw.de";"http://www.riesener-gymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"0";360461;5715187
"167812";"562014";"Städt. Ratsgymnasium";"";"";"45964";"Gladbeck";"Mittelstr. 50";"02043";"29810";"02043";"298120";null;null;"20";"1";"Gladbeck, Gym Rats";1;"19730801";"06";"10236";null;"";"0";" ";"0";"0";null;null;null;" ";"167812@schule.nrw.de";"http://www.ratsgymnasium-gladbeck.de";1;0;"0";"0";"0";0;null;"0";"0";"0";360528;5715749
"167824";"562014";"Städt. Heisenberg-Gymnasium";"";"";"45964";"Gladbeck";"Konrad-Adenauer-Allee 1";"02043";"29830";"02043";"298320";null;null;"20";"1";"Gladbeck, Gym Heisenberg";1;"19730801";"06";"10236";null;"";"0";" ";"0";"0";null;null;null;" ";"167824@schule.nrw.de";"http://www.heisenberggymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"0";360041;5715927
"167836";"515000";"Annette-von-Droste-Hülshoff-Gymnasium";"Städtisches Gymnasium";"";"48143";"Münster";"Grüne Gasse 38-40";"0251";"4149230";"0251";"4149259";null;null;"20";"1";"Münster, Gym Annette-von-Droste-Hülshoff";1;"19730801";"03";"10248";null;"";"0";" ";"0";"0";null;null;null;" ";"167836@schule.nrw.de";"http://www.annette-gymnasium.de";1;0;"0";"1";"0";0;null;"0";"0";"1";405436;5757282
"167848";"515000";"Schiller-Gymnasium";"Städt. Gymnasium";"";"48149";"Münster";"Gertrudenstr. 5";"0251";"6866180";"0251";"68661849";null;null;"20";"1";"Münster, Gym Schiller";1;"19730801";"03";"10248";null;"";"0";" ";"0";"0";null;null;null;" ";"167848@schule.nrw.de";"http://www.schillergymnasium-muenster.de";1;0;"0";"0";"0";0;null;"0";"0";"0";405255;5758485
"167850";"515000";"Gymnasium Paulinum";"Städt. Gymnasium";"";"48143";"Münster";"Am Stadtgraben 30";"0251";"5105000";"0251";"51050030";null;null;"20";"1";"Münster, Gym Paulinum";1;"19730801";"03";"10248";null;"";"0";" ";"0";"0";null;null;null;" ";"167850@schule.nrw.de";"http://www.paulinum.eu";1;0;"0";"1";"0";0;null;"0";"0";"0";405026;5757488
"167861";"515000";"Städt. Ratsgymnasium";"";"";"48147";"Münster";"Bohlweg 7";"0251";"399040";"0251";"3990449";null;null;"20";"1";"Münster, Gym Ratsgymnasium";1;"19730801";"03";"10248";null;"";"1";" ";"0";"0";null;null;null;" ";"167861@schule.nrw.de";"http://www.rats-ms.de";1;0;"0";"0";"0";0;null;"0";"0";"0";406430;5758230
"167873";"515000";"Johann-Conrad-Schlaun-Gymnasium";"Städt. Gymnasium";"";"48143";"Münster";"Sonnenstr. 18";"0251";"620710";"0251";"6207149";null;null;"20";"1";"Münster, Gym Johann-Conrad-Schlaun";1;"19730801";"03";"10248";null;"";"0";" ";"0";"0";null;null;null;" ";"167873@schule.nrw.de";"http://www.schlaun-gymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"0";406126;5757812
"167885";"515000";"Pascalgymnasium";"Städt. Gymnasium";"für Jungen und Mädchen";"48147";"Münster";"Uppenkampstiege 17";"0251";"201370";"0251";"2013730";null;null;"20";"1";"Münster, Gym Pascal";1;"19730801";"03";"10248";null;"";"0";" ";"0";"0";null;null;null;" ";"167885@schule.nrw.de";"http://www.pascal-gym.de";1;0;"0";"0";"0";0;null;"0";"0";"0";405652;5759281
"167897";"515000";"Wilhelm-Hittorf-Gymnasium";"Städt. Gymnasium";"";"48151";"Münster";"Prinz-Eugen-Str. 27";"0251";"686140";"0251";"6861449";null;null;"20";"1";"Münster, Gym Wilhelm-Hittorf";1;"19730801";"03";"10248";null;"";"0";" ";"0";"0";null;null;null;" ";"167897@schule.nrw.de";"http://muenster.org/hittorf";1;0;"0";"1";"0";0;null;"0";"0";"0";405093;5756053
"167903";"515000";"Marienschule";"Priv. bischöfliches Mädchengymnasium";"";"48151";"Münster";"Hermannstr. 21";"0251";"289180";"0251";"2891839";null;null;"20";"2";"Münster, Gym Marienschule";1;"19730801";"51";"71304";null;"";"0";" ";"0";"0";null;null;null;" ";"167903@schule.nrw.de";"http://www.muenster.org/marienschule/";1;0;"0";"0";"0";0;null;"0";"0";"0";405343;5756917
"167915";"515000";"Freiherr-vom-Stein-Gymnasium";"Städt. Gymnasium";"";"48161";"Münster";"Dieckmannstr. 141";"0251";"6206540";"0251";"62065410";null;null;"20";"1";"Münster, Gym Freiherr-vom-Stein";1;"19730801";"03";"10248";null;"";"1";" ";"0";"0";null;null;null;" ";"167915@schule.nrw.de";"http://www.freiherr-vom-stein-gymnasium-muenster.de";1;0;"0";"0";"0";0;null;"0";"0";"0";401677;5757669
"167927";"562032";"Marie-Curie-Gymnasium";"Städt. Gymnasium";"";"45657";"Recklinghausen";"Görresstr. 5";"02361";"936560";"02361";"9365655";null;null;"20";"1";"Recklinghausen, Gym Marie-Curie";1;"19730801";"06";"10250";null;"";"0";" ";"0";"0";null;null;null;" ";"167927@schule.nrw.de";"http://www.mcg-re.de";1;0;"0";"0";"0";0;null;"0";"0";"0";375474;5720218
"167939";"562032";"Hittorf Schule";"Städt. Gymnasium";"";"45657";"Recklinghausen";"Kemnastr. 38";"02361";"9086210";"02361";"9086219";null;null;"20";"1";"Recklinghausen, Gym Hittorf";1;"19730801";"06";"10250";null;"";"1";" ";"0";"0";null;null;null;" ";"167939@schule.nrw.de";"http://www.hittorf-gymnasium.de";1;0;"0";"0";"0";0;null;"1";"0";"0";374784;5719139
"167940";"562032";"Theodor-Heuss-Gymnasium";"Städt. Gymnasium";"für Jungen und Mädchen";"45661";"Recklinghausen";"Theodor-Körner-Str. 25";"02361";"375940";"02361";"3759412";null;null;"20";"1";"Recklinghausen, Gym Theodor-Heuss";1;"19730801";"06";"10250";null;"";"0";" ";"0";"0";null;null;null;" ";"167940@schule.nrw.de";"http://www.thg-recklinghausen.de";1;0;"0";"0";"0";0;null;"0";"0";"0";375911;5714975
"167952";"562032";"Städt. Gymnasium Petrinum";"";"";"45657";"Recklinghausen";"Herzogswall 29";"02361";"904470";"02361";"9044720";null;null;"20";"1";"Recklinghausen, Gym Petrinum";1;"19730801";"06";"10250";null;"";"0";" ";"0";"0";null;null;null;" ";"167952@schule.nrw.de";"http://www.petrinum.de";1;0;"0";"0";"0";0;null;"1";"0";"0";374941;5719684
"167976";"554004";"Canisiusschule";"Priv. bischöfliches Gymnasium in Ahaus";"für Jungen und Mädchen";"48683";"Ahaus";"Hindenburgallee 30a";"02561";"93660";"02561";"936640";null;null;"20";"2";"Ahaus, Gym Canisiusschule";1;"19730801";"51";"71304";null;"";"0";" ";"0";"0";null;null;null;" ";"167976@schule.nrw.de";"http://www.canisiusschule-ahaus.de";1;0;"0";"0";"0";0;null;"0";"0";"0";363925;5771167
"167988";"554004";"Städt. Alexander-Hegius-Gymnasium";"";"";"48683";"Ahaus";"Fuistingstr. 18";"02561";"93730";"02561";"937330";null;null;"20";"1";"Ahaus, Gym Alexander-Hegius";1;"19730801";"06";"13675";null;"";"1";" ";"0";"0";null;null;null;" ";"167988@schule.nrw.de";"http://www.ahg-ahaus.de";1;0;"0";"0";"0";0;null;"0";"0";"0";363603;5772311
"167990";"554020";"Werner-von-Siemens-Gymnasium";"Gymnasium der Stadt Gronau";"- Sekundarstufe I und II -";"48599";"Gronau (Westf.)";"Laubstiege 21";"02562";"815400";"02562";"8154029";null;null;"20";"1";"Gronau, Gym Werner-von-Siemens";1;"19730801";"06";"13687";null;"";"0";" ";"0";"0";null;null;null;" ";"167990@schule.nrw.de";"http://www.wvsg-gronau.de";1;0;"0";"0";"0";0;null;"0";"0";"0";365763;5785726
"168002";"554068";"Städt. Gymnasium Georgianum";"";"";"48691";"Vreden";"Zwillbrocker Str. 3";"02564";"968360";"02564";"968369";null;null;"20";"1";"Vreden, Gym Georgianum";1;"19730801";"06";"13705";null;"";"0";" ";"0";"0";null;null;null;" ";"168002@schule.nrw.de";"http://www.Gymnasium-Vreden.de";1;0;"0";"0";"0";0;null;"0";"0";"0";350208;5767589
"168014";"570004";"Gymnasium St. Michael";"Priv. Bischöfliches Gymnasium in Ahlen";"für Jungen und Mädchen";"59227";"Ahlen";"Warendorfer Str. 72";"02382";"91560";"02382";"915645";null;null;"20";"2";"Ahlen, Gym St. Michael";1;"19730801";"51";"71304";null;"";"0";" ";"0";"0";null;null;null;" ";"168014@schule.nrw.de";"http://www.gymnasium-sankt-michael.de";1;0;"0";"0";"0";0;null;"1";"0";"0";423897;5736231
"168026";"570004";"Städt. Gymnasium";"für Jungen und Mädchen";"";"59227";"Ahlen";"Bruno-Wagler-Weg 2-4";"02382";"91060";"02382";"910633";null;null;"20";"1";"Ahlen, Gym Bruno-Wagler-Weg";1;"19730801";"06";"13791";null;"";"1";" ";"0";"0";null;null;null;" ";"168026@schule.nrw.de";"http://www.staedtischesgymnasiumahlen.de";1;0;"0";"0";"0";0;null;"1";"0";"0";423050;5735123
"168038";"570008";"Albertus-Magnus-Gymnasium";"Städt. Gymnasium";"";"59269";"Beckum";"Paterweg 8";"02521";"7037";"02521";"7038";null;null;"20";"1";"Beckum, Gym Albertus-Magnus";1;"19730801";"06";"13808";null;"";"1";" ";"0";"0";null;null;null;" ";"168038@schule.nrw.de";"http://www.amg-beckum.de";1;0;"0";"0";"0";0;null;"1";"0";"0";433555;5733763
"168040";"915000";"Privatschule Schloss Heessen Gymnasium";"d. Sek I u.II in fr. Trägerschaft";"des Landschulheim Schloss Heessen e.V.";"59073";"Hamm";"Schlossstr. 1";"02381";"6850";"02381";"685167";null;null;"20";"2";"Hamm, Gym Privatschule Schloss Heessen";1;"19730801";"36";"72140";null;"";"1";" ";"0";"0";null;null;null;" ";"168040@schule.nrw.de";"http://www.schloss-heessen.de";1;0;"0";"0";"3";84;null;"0";"0";"0";420331;5728208
"168051";"570008";"Kopernikus-Gymnasium Neubeckum";"Gymnasium der Stadt Beckum";"Sekundarstufe I und II";"59269";"Beckum";"Vellerner Str. 15";"02525";"2944";"02525";"950176";null;null;"20";"1";"Beckum, Gym Kopernikus";1;"19730801";"06";"13808";null;"";"0";" ";"0";"0";null;null;null;" ";"168051@schule.nrw.de";"http://www.kopernikus-neubeckum.de";1;0;"0";"0";"0";0;null;"1";"0";"0";433234;5739195
"168063";"570048";"Johanneum";"Priv. Gymnasium";"";"59329";"Wadersloh";"Liesborner Str. 10";"02523";"92090";"02523";"920926";null;null;"20";"2";"Wadersloh, Gym Johanneum";1;"19730801";"55";"73611";null;"";"0";" ";"0";"0";null;null;null;" ";"168063@schule.nrw.de";"http://johanneum.de";1;0;"0";"0";"0";0;null;"0";"0";"0";448237;5731711
"168075";"570028";"Thomas-Morus-Gymnasium";"Städt. Gymnasium";"";"59302";"Oelde";"Zur Dicken Linde 29";"02522";"72900";"02522";"72919";null;null;"20";"1";"Oelde, Gym Thomas-Morus";1;"19730801";"06";"13845";null;"";"1";" ";"0";"0";null;null;null;" ";"168075@schule.nrw.de";"http://www.tmg-oelde.de";1;0;"0";"0";"0";0;null;"0";"0";"0";441502;5741674
"168087";"554012";"Gymnasium Remigianum";"Städt. Gymnasium";"";"46325";"Borken";"Josefstr. 6";"02861";"924400";"02861";"9244019";null;null;"20";"1";"Borken, Gym Remigianum";1;"19730801";"06";"13900";null;"";"0";" ";"0";"0";null;null;null;" ";"168087@schule.nrw.de";"http://www.remigianum.net";1;0;"0";"0";"0";0;null;"0";"0";"0";353079;5745415
"168099";"554012";"Priv. Gymnasium Mariengarden";"";"";"46325";"Borken";"Vennweg 6";"02862";"58910";"02862";"589129";null;null;"20";"2";"Borken, Gym Mariengarden";1;"19730801";"53";"71730";null;"";"0";" ";"0";"0";null;null;null;" ";"168099@schule.nrw.de";"http://www.gymnasium-mariengarden.de";1;0;"0";"0";"0";0;null;"0";"0";"0";347127;5753036
"168105";"554044";"Priv. Gymnasium der Mariannhiller";"Missionare Maria-Veen";"Alt- u. neuspr. Gymnasium";"48734";"Reken";"Am Kloster 9";"02864";"94930";"02864";"949333";null;null;"20";"2";"Reken, Gym Mariannhiller Maria-Veen";1;"19730801";"53";"71791";null;"";"0";" ";"0";"0";null;null;null;" ";"168105@schule.nrw.de";"http://www.gymnasium-maria-veen.de";1;0;"0";"0";"0";0;null;"0";"0";"0";368881;5744409
"168117";"558012";"St. Pius-Gymnasium Coesfeld";"Schule des Bistums Münster";"- Sekundarstufen I und II -";"48653";"Coesfeld";"Gerlever Weg 5";"02541";"94590";"02541";"945933";null;null;"20";"2";"Coesfeld, Gym St.Pius-Gymnasium";1;"19730801";"51";"71304";null;"";"0";" ";"0";"0";null;null;null;" ";"168117@schule.nrw.de";"http://home.t-online.de/home/PiusCoesfeld";1;0;"0";"0";"0";0;null;"0";"0";"0";375106;5756170
"168129";"558012";"Städt. Heriburg-Gymnasium";"";"";"48653";"Coesfeld";"Seminarstr. 10";"02541";"740810";"02541";"7408199";null;null;"20";"1";"Coesfeld, Gym Heriburg";1;"19730801";"06";"13997";null;"";"0";" ";"0";"0";null;null;null;" ";"168129@schule.nrw.de";"http://www.heriburg-gymnasium.de";1;0;"0";"0";"0";0;null;"0";"0";"0";373803;5756772
"168130";"558012";"Städt. Gymnasium Nepomucenum";"";"";"48653";"Coesfeld";"Holtwicker Str. 8";"02541";"966010";"02541";"966019";null;null;"20";"1";"Coesfeld, Gym Nepomucenum";1;"19730801";"06";"13997";null;"";"1";" ";"0";"0";null;null;null;" ";"168130@schule.nrw.de";"http://www.nepomucenum.de";1;0;"0";"0";"0";0;null;"0";"0";"0";374044;5757117
"168142";"558016";"Clemens-Brentano-Gymnasium";"Städt. Gymnasium für Jungen und Mädchen";"- Sekundarstufen I und II -";"48249";"Dülmen";"An der Kreuzkirche 7";"02594";"4893";"02594";"949908";null;null;"20";"1";"Dülmen, Gym Clemens-Brentano";1;"19730801";"06";"14000";null;"";"1";" ";"0";"0";null;null;null;" ";"168142@schule.nrw.de";"http://www.cbg.duelmen.org";1;0;"0";"0";"0";0;null;"1";"0";"0";381669;5742994
"168154";"558016";"Privatschule Schloß Buldern";"Staatl. anerkanntes priv. Gymnasium";"m.Aufbaugymnasium";"48249";"Dülmen";"Dorfbauerschaft 41";"02590";"9930";"02590";"9969";null;null;"20";"2";"Dülmen, Gym Schloß Buldern mit Aufbau";1;"19730801";"35";"72461";"G01";"";"0";" ";"1";"0";null;null;null;" ";"168154@schule.nrw.de";"http://www.schloss-buldern.com";1;0;"0";"0";"3";150;null;"0";"0";"0";387651;5746848
"168166";"978040";"Priv. Gymnasium St. Christophorus";"Staatl. anerkannte Ersatzschule";"- Sekundarstufen I und II -";"59368";"Werne";"Kardinal-von-Galen-Str. 1";"02389";"98040";"02389";"980490";null;null;"20";"2";"Werne, Gym St.Christophorus";1;"19730801";"51";"71304";null;"";"0";" ";"0";"0";null;null;null;" ";"168166@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";404530;5725401
"168178";"978040";"Anne-Frank-Gymnasium";"Städt. Gymnasium";"Sekundarstufen I und II";"59368";"Werne";"Goetheweg 12";"02389";"4022890";"02389";"538511";null;null;"20";"1";"Werne, Gym Anne-Frank";1;"19730801";"06";"14102";null;"";"0";" ";"0";"0";null;null;null;" ";"168178@schule.nrw.de";"http://www.afg-werne.de";1;0;"0";"0";"0";0;null;"0";"0";"0";404365;5725278
"168180";"978024";"Städt. Gymnasium Lünen-Altlünen";"";"";"44534";"Lünen";"Rudolph-Nagell-Str. 21";"02306";"759000";"02306";"7590012";null;null;"20";"1";"Lünen, Gym Altlünen";1;"19730801";"06";"10340";null;"";"0";" ";"0";"0";null;null;null;" ";"168180@schule.nrw.de";"http://www.gymnasium-altluenen.de";1;0;"0";"0";"0";0;null;"0";"0";"0";397616;5721110
"168191";"558024";"St.Antonius-Gymnasium";"Städt. Gymnasium";"";"59348";"Lüdinghausen";"Klosterstr. 22";"02591";"23060";"02591";"230621";null;null;"20";"1";"Lüdinghausen, Gym St.Antonius";1;"19730801";"06";"14199";null;"";"0";" ";"0";"0";null;null;null;" ";"168191@schule.nrw.de";"http://www.st-antonius-gymnasium.de";1;0;"0";"0";"0";0;null;"1";"0";"0";392369;5737249
