BKIndex;Flag;FKS;AP;BGrp;BFeld;Ebene3;BAKLALT;BAGRALT;Sortierung;Status;Flag_APOBK;Beschreibung;Beschreibung_W;Beschreibung_MW;geaendert;BAKL;BAGR;Ebene1;Ebene2
100;"3";"113";"01";"G";"GS";"**";"83";"8343";230;"Ausgelaufen";"1";"Gestaltungstechnischer Assistent - Grafik";"Gestaltungstechnische Assistentin - Grafik";"Gestaltungstechnische/-r Assistent/-in - Grafik";;"*****";"2321206";"**";"**"
100;"1";"117";"01";"W";"WV";"**";"78";"7889";230;"********************";"1";"Kaufmännischer Assistent - Betriebswirtschaft";"Kaufmännische Assistentin - Betriebswirtschaft";"Kaufmännische/-r Assistent/-in - Betriebswirtschaft";;"*****";"7130204";"WV";"**"
100;"1";"124";"01";"T";"MT";"**";"**";"****";230;"********************";"1";"Physikalisch-technischer Assistent - Metallografie und Werkstoffkunde";"Physikalisch-technische Assistentin - Metallografie und Werkstoffkunde";"Physikalisch-technische/-r Assistent/-in - Metallografie und Werkstoffkunde";;"*****";"4142202";"TN";"**"
100;"1";"125";"01";"T";"CP";"**";"30";"3094";230;"********************";"1";"Präparationstechnischer Assistent - Biologie";"Präparationstechnische Assistentin - Biologie";"Präparationstechnische/-r Assistent/-in - Biologie";;"*****";"4122202";"TN";"**"
100;"1";"131";"01";"O";"OH";"**";"77";"7742";230;"********************";"1";"Informatiker - Medizinökonomie";"Informatikerin - Medizinökonomie";"Informatiker/-in - Medizinökonomie";;"*****";"4311205";"IF";"**"
100;"1";"133";"01";"E";"EH";"**";"**";"****";230;"********************";"1";"Assistent für Ernährung und Versorgung - Technik";"Assistentin für Ernährung und Versorgung - Technik";"Assistent/-in für Ernährung und Versorgung - Technik";;"*****";"8321102";"EH";"**"
100;"3";"999";"01";"X";"XX";"**";"**";"****";240;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
110;"1";"102";"01";"T";"BH";"**";"**";"****";250;"********************";"1";"Bautechnischer Assistent - Denkmalpflege";"Bautechnische Assistentin - Denkmalpflege";"Bautechnische/-r Assistent/-in - Denkmalpflege";;"*****";"3115201";"TN";"**"
110;"3";"110";"01";"G";"GS";"**";"83";"8343";250;"Ausgelaufen";"1";"Gestaltungstechnischer Assistent - Grafik";"Gestaltungstechnische Assistentin - Grafik";"Gestaltungstechnische/-r Assistent/-in - Grafik";;"*****";"2321206";"**";"**"
110;"3";"114";"01";"O";"OH";"**";"77";"7744";250;"Ausgelaufen";"1";"Informatikassistent - Büromanagement";"Informatikassistentin - Büromanagement";"Informatikassistent/-in - Büromanagement";;"*****";"********";"**";"**"
110;"1";"117";"01";"W";"WV";"**";"78";"7889";250;"********************";"1";"Kaufmännischer Assistent - Betriebswirtschaft";"Kaufmännische Assistentin - Betriebswirtschaft";"Kaufmännische/-r Assistent/-in - Betriebswirtschaft";;"*****";"7130204";"WV";"**"
110;"1";"123";"01";"T";"MT";"**";"**";"****";250;"********************";"1";"Physikalisch-technischer Assistent - Metallografie und Werkstoffkunde";"Physikalisch-technische Assistentin - Metallografie und Werkstoffkunde";"Physikalisch-technische/-r Assistent/-in - Metallografie und Werkstoffkunde";;"*****";"4142202";"TN";"**"
110;"1";"124";"01";"T";"CP";"**";"30";"3094";250;"********************";"1";"Präparationstechnischer Assistent - Biologie";"Präparationstechnische Assistentin - Biologie";"Präparationstechnische/-r Assistent/-in - Biologie";;"*****";"4122202";"TN";"**"
110;"1";"129";"01";"E";"EH";"**";"**";"****";250;"********************";"1";"Assistent für Ernährung und Versorgung - Technik";"Assistentin für Ernährung und Versorgung - Technik";"Assistent/-in für Ernährung und Versorgung - Technik";;"*****";"8321102";"EH";"**"
110;"3";"999";"01";"X";"XX";"**";"**";"****";260;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
120;"3";"999";"01";"X";"XX";"**";"**";"****";280;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
140;"3";"107";"01";"T";"MT";"**";"**";"****";310;"Ausgelaufen";"1";"Metalltechnik - Fahrzeugtechnik";"Metalltechnik - Fahrzeugtechnik";"Metalltechnik - Fahrzeugtechnik";;"25";"********";"**";"**"
140;"4";"112";"01";"*";"**";"**";"**";"****";310;"********************";"2";"Wirtschaft und Verwaltung - Polizeivollzugsdienst";"Wirtschaft und Verwaltung - Polizeivollzugsdienst";"Wirtschaft und Verwaltung - Polizeivollzugsdienst";;"*****";"********";"WV";"**"
140;"3";"999";"01";"X";"XX";"**";"**";"****";320;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
145;"1";"102";"01";"*";"**";"**";"**";"****";327;"********************";"2";"Bautechnischer Assistent - Denkmalpflege";"Bautechnische Assistentin - Denkmalpflege";"Bautechnische/-r Assistent/-in - Denkmalpflege";;"*****";"3115201";"TN";"**"
145;"1";"117";"01";"*";"**";"**";"**";"****";327;"********************";"2";"Kaufmännischer Assistent - Betriebswirtschaft";"Kaufmännische Assistentin - Betriebswirtschaft";"Kaufmännische/-r Assistent/-in - Betriebswirtschaft";;"*****";"7130204";"WV";"**"
145;"1";"124";"01";"*";"**";"**";"**";"****";327;"********************";"2";"Physikalisch-technischer Assistent - Metallografie und Werkstoffkunde";"Physikalisch-technische Assistentin - Metallografie und Werkstoffkunde";"Physikalisch-technische/-r Assistent/-in - Metallografie und Werkstoffkunde";;"*****";"4142202";"TN";"**"
145;"1";"125";"01";"*";"**";"**";"**";"****";327;"********************";"2";"Präparationstechnischer Assistent - Biologie";"Präparationstechnische Assistentin - Biologie";"Präparationstechnische/-r Assistent/-in - Biologie";;"*****";"4122202";"TN";"**"
145;"1";"133";"01";"*";"**";"**";"**";"****";327;"********************";"2";"Assistent für Ernährung und Versorgung - Technik";"Assistentin für Ernährung und Versorgung - Technik";"Assistent/-in für Ernährung und Versorgung - Technik";;"*****";"8321102";"EH";"**"
160;"3";"999";"01";"X";"XX";"**";"**";"****";350;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
170;"3";"999";"01";"X";"XX";"**";"**";"****";370;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
210;"3";"101";"01";"A";"AW";"**";"05";"0518";440;"Ausgelaufen";"1";"FS Agrarwirtschaft Gartenbau - Friedhofsgärtnerei";"FS Agrarwirtschaft Gartenbau - Friedhofsgärtnerei";"FS Agrarwirtschaft Gartenbau - Friedhofsgärtnerei";;"*****";"1219303";"**";"**"
210;"3";"104";"01";"E";"EH";"**";"92";"9212";440;"Ausgelaufen";"1";"FS Ernährung u. Hauswirtschaft/Hauswirtschaft (2-jährig) - ambulante hauswirtschaftliche Dienstl.";"FS Ernährung u. Hauswirtschaft/Hauswirtschaft (2-jährig) - ambulante hauswirtschaftliche Dienstl.";"FS Ernährung u. Hauswirtschaft/Hauswirtschaft (2-jährig) - ambulante hauswirtschaftliche Dienstl.";;"*****";"********";"**";"**"
210;"2";"110";"01";"G";"GS";"GD";"83";"8343";440;"********************";"1";"FS Gestaltung/Farbe, Gestaltung, Werbung - Mediendesign";"FS Gestaltung/Farbe, Gestaltung, Werbung - Mediendesign";"FS Gestaltung/Farbe, Gestaltung, Werbung - Mediendesign";;"*****";"2322302";"GT";"FG"
210;"3";"111";"01";"S";"SG";"**";"86";"8660";440;"Ausgelaufen";"1";"FS Sozial- u. Gesundheitswesen - Heilerziehungspflege";"FS Sozial- u. Gesundheitswesen - Heilerziehungspflege";"FS Sozial- u. Gesundheitswesen - Heilerziehungspflege";;"*****";"********";"**";"**"
210;"3";"114";"01";"T";"TC";"**";"62";"6239";440;"Ausgelaufen";"1";"FS Technik/Baudenkmalpflege und Altbauerhaltung - Farbe/Stuck";"FS Technik/Baudenkmalpflege und Altbauerhaltung - Farbe/Stuck";"FS Technik/Baudenkmalpflege und Altbauerhaltung - Farbe/Stuck";;"*****";"3115301";"**";"**"
210;"1";"115";"01";"T";"TC";"HB";"62";"6233";440;"********************";"1";"FS Technik/Bautechnik - Hochbau";"FS Technik/Bautechnik - Hochbau";"FS Technik/Bautechnik - Hochbau";;"*****";"3210301";"TE";"BT"
210;"3";"116";"01";"T";"TC";"**";"62";"6273";440;"Ausgelaufen";"1";"FS Technik/Bekleidungstechnik - Bekleidungsfertigung";"FS Technik/Bekleidungstechnik - Bekleidungsfertigung";"FS Technik/Bekleidungstechnik - Bekleidungsfertigung";;"*****";"********";"**";"**"
210;"3";"117";"01";"T";"TC";"**";"62";"6250";440;"Ausgelaufen";"1";"FS Technik/Bergbautechnik - Tagebautechnik";"FS Technik/Bergbautechnik - Tagebautechnik";"FS Technik/Bergbautechnik - Tagebautechnik";;"*****";"********";"**";"**"
210;"1";"119";"01";"T";"TC";"BT";"62";"6261";440;"********************";"1";"FS Technik/Chemietechnik - Betriebstechnik";"FS Technik/Chemietechnik - Betriebstechnik";"FS Technik/Chemietechnik - Betriebstechnik";;"*****";"4131303";"TE";"CT"
210;"3";"123";"01";"T";"TC";"**";"62";"6223";440;"Ausgelaufen";"1";"FS Technik/Elektrotechnik - Datenverarbeitungstechnik";"FS Technik/Elektrotechnik - Datenverarbeitungstechnik";"FS Technik/Elektrotechnik - Datenverarbeitungstechnik";;"*****";"********";"**";"**"
210;"3";"126";"01";"T";"TC";"**";"62";"6263";440;"Ausgelaufen";"1";"FS Technik/Galvanotechnik - Leiterplattentechnik";"FS Technik/Galvanotechnik - Leiterplattentechnik";"FS Technik/Galvanotechnik - Leiterplattentechnik";;"*****";"2430301";"**";"**"
210;"3";"130";"01";"T";"TC";"**";"62";"6223";440;"Ausgelaufen";"1";"FS Technik/Informatik - Computer- und Kommunikationstechnik";"FS Technik/Informatik - Computer- und Kommunikationstechnik";"FS Technik/Informatik - Computer- und Kommunikationstechnik";;"*****";"2631305";"**";"**"
210;"3";"136";"01";"T";"TC";"**";"62";"6271";440;"Ausgelaufen";"1";"FS Technik/Lebensmitteltechnik - Bäckereitechnik";"FS Technik/Lebensmitteltechnik - Bäckereitechnik";"FS Technik/Lebensmitteltechnik - Bäckereitechnik";;"*****";"********";"**";"**"
210;"3";"137";"01";"T";"TC";"**";"62";"6210";440;"Ausgelaufen";"1";"FS Technik/Maschinenbautechnik - Betriebstechnik";"FS Technik/Maschinenbautechnik - Betriebstechnik";"FS Technik/Maschinenbautechnik - Betriebstechnik";;"*****";"********";"**";"**"
210;"3";"143";"01";"T";"TC";"**";"62";"6273";440;"Ausgelaufen";"1";"FS Technik/Textiltechnik - Textilerzeugung";"FS Technik/Textiltechnik - Textilerzeugung";"FS Technik/Textiltechnik - Textilerzeugung";;"*****";"********";"**";"**"
210;"1";"148";"01";"W";"WI";"AB";"67";"6702";440;"********************";"1";"FS Wirtschaft/Betriebswirtschaft - Absatzwirtschaft";"FS Wirtschaft/Betriebswirtschaft - Absatzwirtschaft";"FS Wirtschaft/Betriebswirtschaft - Absatzwirtschaft";;"*****";"9211301";"WI";"BW"
210;"3";"154";"01";"W";"WI";"**";"77";"7792";440;"Ausgelaufen";"1";"FS Wirtschaft/Informatik - Wirtschaftsinformatik";"FS Wirtschaft/Informatik - Wirtschaftsinformatik";"FS Wirtschaft/Informatik - Wirtschaftsinformatik";;"*****";"4311306";"**";"**"
210;"1";"167";"01";"T";"TC";"AI";"62";"6223";440;"********************";"1";"FS Technik/Luftfahrttechnik - Avionik";"FS Technik/Luftfahrttechnik - Avionik";"FS Technik/Luftfahrttechnik - Avionik";;"*****";"2523305";"TE";"LF"
210;"3";"168";"01";"T";"TC";"**";"62";"6293";440;"Ausgelaufen";"1";"FS Technik/Umweltschutztechnik - Abfalltechnik";"FS Technik/Umweltschutztechnik - Abfalltechnik";"FS Technik/Umweltschutztechnik - Abfalltechnik";;"*****";"3433301";"**";"**"
210;"3";"173";"01";"T";"TC";"**";"**";"****";440;"Auslaufend";"3";"FS Informatik - Technische Informatik";"FS Informatik - Technische Informatik";"FS Informatik - Technische Informatik";;"*****";"4312301";"**";"**"
210;"4";"174";"01";"*";"**";"**";"**";"****";440;"********************";"2";"FS Technik/Fahrzeugtechnik - Elektromobilität";"FS Technik/Fahrzeugtechnik - Elektromobilität";"FS Technik/Fahrzeugtechnik - Elektromobilität";;"*****";"********";"TE";"FT"
210;"3";"999";"01";"X";"XX";"**";"**";"****";450;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
220;"3";"101";"01";"A";"AW";"**";"05";"0512";460;"Ausgelaufen";"1";"FS Agrarwirtschaft Gartenbau - Baumschule";"FS Agrarwirtschaft Gartenbau - Baumschule";"FS Agrarwirtschaft Gartenbau - Baumschule";;"*****";"1219302";"**";"**"
220;"3";"102";"01";"A";"AW";"**";"92";"9212";460;"Ausgelaufen";"1";"FS Agrarwirtschaft Ländliche Hauswirtschaft Stufe I";"FS Agrarwirtschaft Ländliche Hauswirtschaft Stufe I";"FS Agrarwirtschaft Ländliche Hauswirtschaft Stufe I";;"*****";"********";"**";"**"
220;"1";"103";"01";"A";"AW";"**";"01";"0110";460;"********************";"1";"FS Agrarwirtschaft/Landwirtschaft Stufe I (Landwirtschaftsschule)";"FS Agrarwirtschaft/Landwirtschaft Stufe I (Landwirtschaftsschule)";"FS Agrarwirtschaft/Landwirtschaft Stufe I (Landwirtschaftsschule)";;"*****";"1119304";"AW";"LW"
220;"1";"104";"01";"A";"AW";"OL";"01";"0110";460;"********************";"1";"FS Agrarwirtschaft/Landwirtschaft Stufe I (Landwirtschaftsschule) - Ökologischer Landbau";"FS Agrarwirtschaft/Landwirtschaft Stufe I (Landwirtschaftsschule) - Ökologischer Landbau";"FS Agrarwirtschaft/Landwirtschaft Stufe I (Landwirtschaftsschule) - Ökologischer Landbau";;"*****";"1119302";"AW";"LW"
220;"3";"999";"01";"X";"XX";"**";"**";"****";470;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
230;"1";"101";"01";"S";"SG";"**";"86";"8660";480;"********************";"1";"FS Sozialwesen/Heilerziehungspflege (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";"FS Sozialwesen/Heilerziehungspflege (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";"FS Sozialwesen/Heilerziehungspflege (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";;"*****";"8313303";"SW";"HP"
230;"1";"102";"01";"S";"SG";"**";"86";"8610";480;"********************";"1";"FS Sozialwesen/Sozialpädagogik (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";"FS Sozialwesen/Sozialpädagogik (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";"FS Sozialwesen/Sozialpädagogik (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";;"*****";"8312301";"SW";"SP"
230;"3";"103";"01";"S";"SG";"**";"86";"8650";480;"Ausgelaufen";"3";"FS Sozialwesen - Familienpflege (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";"FS Sozialwesen - Familienpflege (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";"FS Sozialwesen - Familienpflege (Theorie; Jahrgang 1 und 2 bei VZ, Jahrgang 1 bis 4 bei TZ)";;"*****";"8314303";"**";"**"
230;"3";"999";"01";"S";"SG";"**";"**";"****";490;"noch ohne Schlüssel";"1";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
250;"3";"102";"01";"T";"IF";"**";"77";"7742";520;"Ausgelaufen";"1";"FS Informatik - CNC-Systemtechnik";"FS Informatik - CNC-Systemtechnik";"FS Informatik - CNC-Systemtechnik";;"*****";"********";"**";"**"
250;"3";"104";"01";"S";"SG";"**";"86";"8610";520;"Ausgelaufen";"1";"Höhere FS für Sozialarbeit (Praxis)";"Höhere FS für Sozialarbeit (Praxis)";"Höhere FS für Sozialarbeit (Praxis)";;"*****";"********";"**";"**"
10;"3";"101";"02";"T";"MT";"**";"25";"2500";10;"Ausgelaufen";"1";"Anlagenmechaniker - Schweißtechnik";"Anlagenmechanikerin - Schweißtechnik";"Anlagenmechaniker/-in - Schweißtechnik";;"*****";"3434201";"**";"**"
10;"1";"105";"02";"O";"OH";"A3";"08";"0805";10;"********************";"1";"Aufbereitungsmechaniker - feuerfeste und keramische Rohstoffe";"Aufbereitungsmechanikerin - feuerfeste und keramische Rohstoffe";"Aufbereitungsmechaniker/-in - feuerfeste und keramische Rohstoffe";;"*****";"2121204";"TN";"**"
10;"3";"115";"02";"T";"BT";"**";"63";"6336";10;"Ausgelaufen";"1";"Baustoffprüfer - Mörtel und Boden";"Baustoffprüferin - Mörtel und Boden";"Baustoffprüfer/-in - Mörtel und Boden";;"*****";"********";"**";"**"
10;"3";"117";"02";"T";"BT";"**";"64";"6420";10;"Ausgelaufen";"1";"Bauzeichner - Ingenieurbau";"Bauzeichnerin - Ingenieurbau";"Bauzeichner/-in - Ingenieurbau";;"*****";"********";"**";"**"
10;"1";"122";"02";"O";"OH";"A2";"07";"0702";10;"********************";"1";"Berg- und Maschinenmann - Vortrieb und Gewinnung";"Berg- und Maschinenfrau - Vortrieb und Gewinnung";"Berg- und Maschinenmann/-frau - Vortrieb und Gewinnung";;"*****";"2111203";"OZ";"**"
10;"3";"125";"02";"O";"OH";"**";"71";"7143";10;"Ausgelaufen";"1";"Berufskraftfahrer - Personenverkehr";"Berufskraftfahrerin - Personenverkehr";"Berufskraftfahrer/-in - Personenverkehr";;"*****";"********";"**";"**"
10;"1";"134";"02";"O";"OH";"A4";"50";"5063";10;"********************";"1";"Bootsbauer - Neu-, Aus- und Umbau";"Bootsbauerin - Neu-, Aus- und Umbau";"Bootsbauer/-in - Neu-, Aus- und Umbau";;"*****";"3332203";"TN";"**"
10;"3";"140";"02";"T";"DT";"**";"17";"1780";10;"Ausgelaufen";"1";"Buchbinder - Buchfertigung";"Buchbinderin - Buchfertigung";"Buchbinder/-in - Buchfertigung";;"*****";"2342202";"**";"**"
10;"1";"145";"02";"O";"OH";"A3";"18";"1853";10;"********************";"1";"Bürsten- und Pinselmacher - Pinselherstellung";"Bürsten- und Pinselmacherin - Pinselherstellung";"Bürsten- und Pinselmacher/-in - Pinselherstellung";;"*****";"2235203";"OZ";"**"
10;"3";"147";"02";"T";"CP";"**";"63";"6330";10;"Ausgelaufen";"1";"Chemielaborant - Kohle";"Chemielaborantin - Kohle";"Chemielaborant/-in - Kohle";;"*****";"********";"**";"**"
10;"1";"152";"02";"T";"BT";"A3";"48";"4884";10;"********************";"1";"Dachdecker - Reetdachtechnik";"Dachdeckerin - Reetdachtechnik";"Dachdecker/-in - Reetdachtechnik";;"*****";"3214203";"TN";"**"
10;"1";"157";"02";"*";"**";"A3";"**";"****";10;"********************";"1";"Edelsteinschleifer - Edelsteinschleifen";"Edelsteinschleiferin - Edelsteinschleifen";"Edelsteinschleifer/-in - Edelsteinschleifen";;"*****";"9352218";"OZ";"**"
10;"1";"161";"02";"O";"OH";"A3";"18";"1851";10;"********************";"1";"Drechsler - Elfenbeinschnitzen";"Drechslerin - Elfenbeinschnitzen";"Drechsler/-in - Elfenbeinschnitzen";;"*****";"9333202";"OZ";"**"
10;"3";"164";"02";"T";"DT";"**";"17";"1743";10;"Ausgelaufen";"1";"Drucker - Tiefdruck";"Druckerin - Tiefdruck";"Drucker/-in - Tiefdruck";;"*****";"2341207";"**";"**"
10;"3";"171";"02";"O";"OH";"**";"71";"7120";10;"Ausgelaufen";"1";"Eisenbahner im Betriebsdienst - Lokführer und Transport";"Eisenbahnerin im Betriebsdienst - Lokführer und Transport";"Eisenbahner/-in im Betriebsdienst - Lokführer und Transport";;"*****";"5220201";"**";"**"
10;"1";"177";"02";"T";"ET";"A4";"31";"3112";10;"Ausgelaufen";"1";"Elektroniker für Betriebstechnik";"Elektronikerin für Betriebstechnik";"Elektroniker/-in für Betriebstechnik";;"*****";"2625202";"TN";"**"
10;"3";"179";"02";"T";"ET";"**";"31";"3112";10;"Ausgelaufen";"1";"Energieelektroniker - Betriebstechnik";"Energieelektronikerin - Betriebstechnik";"Energieelektroniker/-in - Betriebstechnik";;"*****";"2625202";"**";"**"
10;"1";"183";"02";"O";"OH";"A3";"82";"8234";10;"********************";"1";"Fachangestellter für Medien- und Informationsdienste - Bibliothek";"Fachangestellte für Medien- und Informationsdienste - Bibliothek";"Fachangestellte/-r für Medien- und Informationsdienste - Bibliothek";;"*****";"7332202";"WV";"**"
10;"1";"187";"02";"O";"OH";"A3";"77";"7761";10;"********************";"1";"Fachinformatiker - Systemintegration";"Fachinformatikerin - Systemintegration";"Fachinformatiker/-in - Systemintegration";;"*****";"4310206";"IF";"**"
10;"3";"191";"02";"O";"OH";"**";"39";"3930";10;"Ausgelaufen";"1";"Fachkraft für Süßwarentechnik - Schokolade";"Fachkraft für Süßwarentechnik - Schokolade";"Fachkraft für Süßwarentechnik - Schokolade";;"*****";"2926203";"**";"**"
10;"3";"202";"02";"T";"MT";"**";"30";"3004";10;"Ausgelaufen";"1";"Feinmechaniker - Nähmaschineninstandhaltung";"Feinmechanikerin - Nähmaschineninstandhaltung";"Feinmechaniker/-in - Nähmaschineninstandhaltung";;"*****";"********";"**";"**"
